week,nb_sold,revenue,sales_method
4,10,50.3,0
3,9,91.17,1
1,8,82.96,1
1,9,86.96,1
4,11,105.99,1
3,9,86.51,1
2,9,92.72,1
4,11,108.35,1
2,10,98.88,1
2,10,156.96,2
2,10,99.32,1
5,11,54.06,0
5,11,107.02,1
1,8,81.34,1
4,12,183.87,2
3,10,98.42,1
2,9,42.54,0
3,9,94.92,1
2,9,45.51,0
1,9,88.4,1
3,8,42.07,0
2,10,96.82,1
4,10,51.73,0
1,9,87.58,1
3,10,100.41,1
6,13,125.79,1
1,9,88.31,1
6,13,65.03,0
5,11,53.46,0
2,10,99.17,1
6,13,65.59,0
2,10,151.19,2
3,8,40.57,0
1,9,90.37,1
4,10,104.69,1
1,9,86.16,1
3,10,149.4,2
6,13,66.26,0
1,9,85.83,1
2,10,96.83,1
4,12,116.79,1
1,9,87.55,1
2,8,42.45,0
6,13,66.49,0
5,11,54.33,0
5,11,105.46,1
1,7,35.23,0
3,10,146.54,2
1,9,90.93,1
4,10,50.83,0
3,9,93.4,1
1,11,106.66,1
6,13,64.55,0
3,9,91.57,1
1,10,104.96,1
5,11,107.92,1
1,8,84.48,1
4,11,110.49,1
3,9,90.91,1
3,9,90.51,1
1,7,33.76,0
1,9,85.18,1
2,11,107.83,1
1,9,85.23,1
2,10,96.55,1
5,11,52.66,0
1,10,102.56,1
5,11,105.17,1
4,11,54.05,0
1,8,84.24,1
1,7,34.64,0
5,11,105.97,1
3,8,41.39,0
2,10,103.5,1
1,8,37.95,0
3,9,94.91,1
2,10,97.01,1
5,11,105.13,1
2,10,101.7,1
2,10,149.49,2
1,9,86.34,1
5,10,51.08,0
4,11,113.68,1
4,11,106.01,1
1,8,84.16,1
1,9,94.66,1
5,10,52.26,0
3,10,154.02,2
3,10,177.78066666666666,2
2,10,96.52,1
3,9,44.2,0
6,13,65.65,0
5,11,53.37,0
6,13,125.52,1
2,10,97.25,1
5,11,106.22,1
1,8,82.33,1
1,7,34.24,0
2,10,100.48,1
5,12,185.28,2
3,10,151.7,2
4,10,104.36,1
1,7,34.32,0
1,9,88.81,1
2,9,44.55,0
4,11,113.22,1
6,14,138.95,1
1,10,97.11,1
5,11,53.58,0
1,7,35.49,0
4,11,107.09,1
5,11,108.41,1
5,11,108.92,1
2,9,94.88,1
4,10,51.21,0
4,10,52.21,0
6,13,65.01,0
2,10,99.93,1
5,12,183.03,2
4,12,177.96,2
4,10,50.82,0
2,10,98.2,1
1,10,100.45,1
2,9,93.79,1
1,9,86.14,1
4,10,51.03,0
3,8,41.42,0
3,9,87.99,1
5,11,106.07,1
1,9,93.49,1
4,11,110.58,1
1,7,35.43,0
6,13,67.49,0
5,11,53.23,0
4,10,104.32,1
1,7,33.77,0
4,10,104.68,1
5,11,52.76,0
2,9,93.88,1
5,11,54.26,0
4,11,53.46,0
4,12,182.05,2
5,10,51.94,0
1,9,97.26702923976607,1
2,10,96.92,1
5,11,106.14,1
1,8,84.61,1
1,9,91.34,1
2,10,97.48,1
5,11,53.3,0
4,10,51.44,0
4,11,111.41,1
5,12,179.60181818181815,2
2,10,104.37,1
1,9,85.62,1
3,8,47.89631239935588,0
4,11,108.87,1
1,9,89.4,1
5,11,109.5,1
2,9,44.14,0
5,11,52.75,0
5,10,51.83,0
2,10,104.38,1
5,10,104.89,1
2,11,112.96,1
4,10,52.22,0
3,10,97.19,1
3,9,91.07,1
1,8,82.3,1
1,10,98.24,1
1,9,94.56,1
1,7,37.03,0
2,10,151.03,2
5,10,52.25,0
2,10,101.82,1
2,10,104.01,1
1,9,90.29,1
4,11,111.78,1
4,11,97.26702923976607,1
1,8,82.75,1
2,11,107.19,1
5,11,111.0,1
1,8,84.26,1
2,10,97.41,1
1,9,88.86,1
3,9,97.9334193548387,1
4,10,50.41,0
1,9,88.76,1
4,11,109.13,1
1,7,34.31,0
2,10,103.91,1
4,10,50.45,0
1,10,95.27,1
1,9,85.66,1
3,9,93.16,1
2,10,96.78,1
3,10,99.52,1
1,9,92.02,1
1,9,93.47,1
1,9,91.21,1
1,9,94.65,1
1,10,95.56,1
4,10,51.28,0
4,11,106.54,1
6,13,67.12,0
5,10,51.67,0
3,9,88.52,1
3,8,41.74,0
4,11,105.28,1
2,9,42.7,0
1,8,96.5740776699029,1
6,13,65.73,0
3,10,151.35,2
1,8,83.49,1
1,9,87.23,1
4,11,109.83,1
2,10,100.55,1
4,10,51.03,0
2,10,100.13,1
5,10,46.99791208791209,0
5,11,53.0,0
2,10,98.61,1
6,13,126.15,1
5,12,185.55,2
2,9,43.04,0
6,13,65.26,0
1,7,35.1,0
6,13,65.35,0
4,10,50.53,0
3,10,97.64,1
3,9,91.13,1
2,10,97.26702923976607,1
5,11,106.89,1
3,8,41.11,0
2,8,42.06,0
4,10,49.92,0
1,7,34.85,0
3,8,39.98,0
3,8,40.69,0
6,13,63.95,0
4,11,111.21,1
3,9,91.12,1
5,11,54.24,0
4,11,110.25,1
2,10,156.06,2
3,9,90.56,1
5,10,52.46,0
4,12,185.57,2
3,10,100.8,1
2,8,41.94,0
6,13,134.11,1
1,9,90.02,1
4,11,98.19682926829267,1
2,9,43.69,0
3,9,89.25,1
5,10,51.99,0
1,9,86.8,1
3,10,145.24,2
1,9,90.01,1
1,9,86.41,1
2,10,98.26,1
3,8,41.86,0
6,13,66.24,0
3,9,91.31,1
6,13,64.93,0
4,10,50.33,0
4,10,51.85,0
6,13,126.92,1
5,10,102.09,1
1,8,84.37,1
5,10,51.62,0
4,10,103.52,1
4,12,181.07,2
2,9,44.41,0
6,13,66.41,0
4,11,107.81,1
1,7,33.9,0
1,8,80.66,1
1,10,99.72,1
3,9,43.52,0
2,8,41.89,0
1,9,90.57,1
2,10,101.84,1
4,10,51.73,0
1,9,87.9,1
4,11,110.88,1
6,13,96.76844827586208,1
5,11,110.22,1
5,11,108.36,1
1,10,95.2,1
1,9,87.5,1
3,8,41.81,0
6,13,130.58,1
1,10,96.87135135135136,1
1,9,86.46,1
4,11,112.06,1
1,8,82.5,1
1,9,87.35,1
4,11,52.93,0
5,13,184.6615328467153,2
1,9,85.58,1
4,10,50.96,0
1,9,90.24,1
5,11,105.91,1
1,10,101.47,1
3,9,91.72,1
3,8,40.23,0
5,11,53.72,0
5,11,52.75,0
5,10,51.9,0
4,10,50.93,0
4,11,54.02,0
4,10,50.49,0
1,9,90.0,1
3,8,40.53,0
1,9,85.8,1
5,10,51.84,0
2,11,113.02,1
5,11,55.34,0
6,14,136.89,1
2,9,44.27,0
1,11,109.58,1
1,8,84.6,1
5,11,112.4,1
1,8,81.23,1
4,12,177.89,2
1,9,86.16,1
3,9,87.85,1
3,8,42.38,0
4,11,53.18,0
2,10,103.52,1
1,9,85.31,1
5,11,109.37,1
3,10,151.58,2
2,10,100.71,1
5,10,52.36,0
3,9,44.97,0
1,8,84.45,1
3,10,145.24,2
3,9,87.99,1
1,9,85.87,1
1,10,97.54,1
3,9,90.42,1
1,9,97.3725,1
2,10,96.79,1
4,12,181.14,2
1,8,84.12,1
2,11,108.25,1
2,10,98.48,1
5,12,184.98,2
3,9,88.8,1
2,9,44.03,0
1,9,92.0,1
2,10,101.86,1
1,8,84.31,1
4,11,107.12,1
3,8,42.18,0
3,8,39.95,0
4,11,105.25,1
5,12,57.56,0
1,9,94.2,1
6,13,64.86,0
5,11,53.25,0
1,9,85.07,1
2,10,96.4,1
3,9,88.81,1
5,10,51.65,0
1,8,83.95,1
1,7,35.44,0
1,9,92.85,1
1,9,88.56,1
1,7,36.64,0
6,13,64.53,0
4,10,48.97,0
4,11,110.98,1
4,13,97.26702923976607,1
5,11,52.51,0
4,12,180.88,2
2,9,94.55,1
3,8,46.95453781512605,0
3,9,94.66,1
1,10,96.53,1
4,11,105.33,1
4,10,50.6,0
2,10,99.9,1
5,10,103.99,1
2,9,93.27,1
4,11,107.8,1
3,8,41.93,0
1,8,84.82,1
1,7,34.63,0
4,10,51.88,0
1,9,86.81,1
3,9,91.5,1
2,8,42.32,0
1,9,85.42,1
4,11,96.47137096774196,1
2,10,102.13,1
1,8,84.96,1
5,10,104.75,1
4,10,50.13,0
1,8,83.86,1
2,10,99.97,1
3,10,152.99,2
4,11,109.52,1
2,11,182.62503816793887,2
1,9,85.37,1
5,10,51.25,0
2,10,155.78,2
4,11,108.45,1
2,10,103.9,1
3,9,90.12,1
6,13,65.78,0
5,11,52.76,0
1,8,84.95,1
1,8,39.0,0
3,8,40.6,0
5,11,53.91,0
2,9,42.52,0
4,10,50.12,0
3,8,47.72745454545454,0
1,9,90.62,1
3,10,101.57,1
4,10,50.94,0
3,9,92.33,1
3,8,40.7,0
6,13,46.95453781512605,0
4,10,100.59,1
1,9,85.11,1
3,10,97.75,1
5,11,53.46,0
5,11,112.56,1
1,11,112.05,1
3,8,42.05,0
2,9,43.37,0
2,10,101.18,1
3,8,42.27,0
4,12,179.77,2
1,8,83.83,1
4,10,51.85,0
3,10,151.87,2
4,12,182.3207329842932,2
2,9,43.83,0
5,11,110.11,1
2,10,96.15,1
1,9,85.57,1
3,10,97.97,1
4,11,109.78,1
3,9,87.42,1
1,7,34.9,0
1,7,33.73,0
4,10,96.52224489795918,1
1,7,33.66,0
2,9,44.9,0
2,10,98.58,1
2,10,100.25,1
3,8,39.9,0
5,11,54.31,0
1,9,127.92,2
4,12,174.07,2
1,9,89.32,1
3,10,95.0,1
1,8,81.76,1
3,10,145.37,2
1,7,37.3,0
3,10,152.85,2
4,10,50.15,0
4,11,107.1,1
3,9,44.26,0
3,8,40.29,0
3,9,97.26702923976607,1
4,11,53.21,0
2,10,182.62503816793887,2
4,10,50.43,0
5,11,108.02,1
5,10,51.96,0
4,10,104.72,1
4,11,109.1,1
1,7,36.85,0
1,9,88.39,1
5,11,106.0,1
5,10,52.18,0
2,9,43.24,0
1,9,89.43,1
1,9,88.85,1
1,8,94.13836734693876,1
4,10,104.09,1
5,11,52.91,0
5,12,183.788870967742,2
1,9,92.1,1
1,9,97.26702923976607,1
2,8,41.22,0
2,10,96.38,1
4,12,57.74,0
4,11,52.84,0
5,12,184.73,2
1,10,97.55,1
3,9,87.12,1
1,9,90.21,1
2,8,41.86,0
3,9,93.82,1
2,10,156.89,2
1,8,82.91,1
5,11,52.74,0
2,9,43.54,0
1,8,83.4,1
2,9,43.63,0
3,9,91.83,1
3,9,43.53,0
3,10,148.28,2
1,7,34.54,0
4,10,51.38,0
4,10,103.05,1
2,10,100.71,1
5,11,52.76,0
5,11,53.12,0
5,11,105.71,1
5,11,109.01,1
3,8,40.46,0
5,11,108.38,1
5,11,108.58,1
3,9,42.71,0
4,11,110.87,1
1,9,131.58,2
5,11,105.31,1
3,9,44.56,0
3,8,41.44,0
2,10,100.61,1
4,11,108.58,1
1,9,85.95,1
2,8,42.18,0
1,9,88.34,1
3,9,44.53,0
1,8,39.08,0
3,10,148.68,2
3,8,40.56,0
1,8,81.52,1
3,10,149.92,2
1,8,81.71,1
3,10,97.18,1
1,9,85.97,1
1,9,94.36,1
1,9,87.81,1
5,11,53.31,0
5,11,108.65,1
1,9,89.91,1
3,8,42.01,0
1,9,90.5,1
6,13,66.08,0
4,10,50.07,0
1,7,35.43,0
2,12,117.64,1
1,8,84.67,1
1,10,104.12,1
1,8,82.77,1
4,10,103.93,1
1,9,89.32,1
1,9,91.93,1
1,9,95.59302325581396,1
4,10,51.76,0
3,9,86.86,1
6,13,65.87,0
3,8,42.14,0
4,10,52.46,0
2,10,101.52,1
1,9,97.0785026737968,1
2,9,43.49,0
1,8,84.91,1
2,10,97.26,1
3,9,88.29,1
5,10,104.62,1
1,7,35.01,0
1,8,84.01,1
2,9,94.67,1
4,11,97.59562841530057,1
5,10,51.57,0
3,9,87.11,1
1,9,91.01,1
3,8,40.2,0
3,9,94.17,1
5,11,53.84,0
3,10,152.63,2
5,11,94.13836734693876,1
4,12,180.31,2
3,8,40.66,0
2,9,94.69,1
4,12,182.87,2
2,10,99.54,1
2,10,100.51,1
2,10,100.32,1
3,8,41.35,0
2,10,97.59016393442624,1
1,9,90.43,1
3,9,43.25,0
5,11,106.95,1
1,8,84.17,1
1,9,86.67,1
1,9,90.78,1
3,8,42.43,0
2,8,42.45,0
1,8,82.83,1
1,8,81.92,1
4,11,110.21,1
3,9,42.52,0
4,11,113.91,1
1,8,82.7,1
5,10,51.74,0
3,8,39.71,0
1,8,126.41,2
1,8,80.66,1
2,11,105.07,1
4,11,111.74,1
4,10,49.68,0
1,9,86.09,1
6,13,97.3725,1
2,10,184.6615328467153,2
4,11,109.42,1
1,8,83.23,1
4,12,183.73,2
5,12,183.0422033898305,2
6,13,66.43,0
5,13,183.788870967742,2
1,9,89.46,1
5,12,119.58,1
3,10,151.26,2
4,10,49.52,0
3,9,91.94,1
1,9,91.87,1
3,9,91.77,1
2,9,42.62,0
6,13,129.82,1
6,13,65.41,0
4,10,104.17,1
3,9,90.49,1
5,11,108.77,1
5,13,183.01889733840304,2
1,7,36.91,0
3,10,97.92,1
4,10,51.98,0
1,8,97.34807339449542,1
3,8,40.43,0
1,7,35.27,0
3,9,44.22,0
2,9,43.6,0
1,8,82.39,1
4,11,105.46,1
5,11,54.2,0
3,8,41.46,0
1,9,92.82,1
3,9,44.58,0
1,9,88.35,1
2,9,42.93,0
2,9,42.59,0
3,9,88.16,1
1,9,87.06,1
1,8,84.42,1
2,9,43.35,0
2,10,97.92,1
5,10,51.36,0
4,10,104.02,1
5,10,51.3,0
1,8,82.61,1
1,8,82.33,1
3,8,40.66,0
6,13,133.38,1
2,11,106.17,1
2,10,100.71,1
1,9,86.0,1
3,9,87.12,1
4,12,177.62,2
4,12,175.96,2
2,8,42.49,0
1,9,86.96,1
2,9,44.94,0
1,9,87.74,1
1,8,83.19,1
3,9,88.67,1
5,11,52.67,0
1,9,91.18,1
3,9,92.97,1
6,13,126.96,1
4,11,52.98,0
5,10,51.32,0
4,10,52.33,0
3,10,97.64,1
1,9,85.07,1
2,9,46.74,0
1,9,87.52,1
3,9,87.85,1
4,10,50.6,0
3,10,147.37,2
6,13,66.71,0
2,10,97.59,1
3,9,92.14,1
5,11,53.41,0
2,9,42.84,0
2,10,97.59562841530057,1
3,8,41.31,0
2,10,101.59,1
1,7,35.64,0
3,8,41.35,0
3,9,87.79,1
5,12,185.23,2
5,11,107.06,1
4,10,52.03,0
1,9,85.48,1
5,11,53.0,0
2,10,96.52,1
1,9,85.77,1
1,8,81.96,1
2,10,95.33,1
2,10,104.22,1
1,8,83.82,1
4,10,51.41,0
4,10,51.8,0
6,13,66.99,0
5,12,184.83,2
5,11,56.96,0
2,9,42.72,0
3,9,97.69846153846152,1
1,8,83.94,1
5,11,52.8,0
2,10,97.87,1
1,7,36.77,0
5,12,184.59,2
4,11,109.23,1
2,10,103.54,1
1,8,80.33,1
4,10,104.43,1
2,11,96.13153846153848,1
4,12,175.72,2
2,11,109.03,1
1,7,35.87,0
2,10,98.69,1
5,10,52.49,0
5,11,54.29,0
2,10,100.24,1
2,10,152.0,2
5,11,53.75,0
6,13,131.78,1
1,10,96.21,1
1,9,86.24,1
3,10,145.44,2
4,11,53.01,0
3,9,92.58,1
2,10,98.78,1
1,9,91.99,1
1,10,100.03,1
3,8,41.23,0
4,10,50.61,0
3,8,41.21,0
5,12,182.62503816793887,2
2,10,97.82,1
1,7,34.69,0
6,14,69.6,0
1,9,86.96,1
1,8,83.43,1
5,11,110.06,1
1,8,82.6,1
6,13,129.78,1
1,9,86.57,1
2,10,100.76,1
2,9,93.27,1
4,10,50.12,0
2,9,45.23,0
1,8,84.25,1
1,9,93.01,1
4,12,184.37,2
6,13,65.64,0
5,11,107.64,1
4,10,103.41,1
1,9,93.92,1
5,11,108.21,1
2,8,42.3,0
5,11,109.57,1
1,8,81.69,1
1,8,84.74,1
4,12,179.22,2
5,11,106.61,1
1,9,88.59,1
5,11,53.09,0
4,10,51.41,0
5,11,53.67,0
4,10,49.1,0
4,10,102.09,1
4,11,106.11,1
4,10,103.59,1
4,11,110.28,1
4,11,105.55,1
4,11,97.0785026737968,1
3,10,153.51,2
1,8,83.8,1
1,8,126.56,2
5,10,104.74,1
4,12,178.63,2
3,9,94.58,1
4,11,106.29,1
5,11,55.16,0
5,11,53.55,0
3,10,97.28,1
4,11,106.53,1
1,8,81.92,1
4,11,52.74,0
1,8,84.54,1
2,11,105.66,1
4,11,106.24,1
4,10,52.08,0
1,7,35.06,0
5,11,106.48,1
1,9,87.24,1
5,10,51.56,0
1,9,91.33,1
4,10,104.75,1
2,9,44.31,0
4,10,50.47,0
6,13,64.59,0
4,11,106.69,1
1,9,85.28,1
1,8,82.94,1
1,8,82.18,1
4,12,184.51,2
5,11,109.75,1
5,10,104.85,1
4,12,115.0,1
2,10,154.45,2
5,13,178.9432608695652,2
4,11,109.14,1
1,8,83.92,1
3,9,44.16,0
5,12,183.62,2
4,12,180.55,2
3,10,148.5,2
2,10,100.66,1
5,11,108.72,1
5,11,52.87,0
2,9,43.5,0
3,10,146.82,2
3,9,89.85,1
1,7,34.32,0
2,9,93.35,1
3,8,41.78,0
2,9,42.84,0
5,11,111.16,1
5,10,51.83,0
5,11,105.4,1
4,13,125.94,1
4,10,51.17,0
1,8,84.52,1
3,9,47.77585714285714,0
1,9,86.86,1
3,8,40.89,0
1,8,38.41,0
3,9,91.13,1
3,9,87.61,1
1,7,33.44,0
5,10,103.34,1
1,8,80.69,1
4,12,183.01889733840304,2
3,9,42.57,0
2,9,44.3,0
2,10,153.01,2
6,14,137.14,1
3,8,41.07,0
5,11,110.52,1
4,11,106.68,1
3,9,88.75,1
3,9,92.85,1
4,12,184.4,2
4,10,51.81,0
2,11,105.86,1
5,10,52.37,0
1,7,34.66,0
2,10,96.47137096774196,1
2,10,101.9,1
1,8,84.93,1
2,10,99.56,1
2,8,42.15,0
2,9,44.9,0
5,12,182.73,2
1,9,97.0785026737968,1
4,11,106.29,1
5,11,55.64,0
1,7,36.41,0
1,9,96.5740776699029,1
5,10,104.63,1
1,7,35.59,0
1,9,87.89,1
1,9,89.3,1
2,9,94.61,1
1,8,85.0,1
4,10,104.93,1
2,10,97.74,1
6,13,67.43,0
4,11,47.77585714285714,0
3,9,89.56,1
2,10,100.15,1
4,11,106.69,1
4,11,112.59,1
3,10,96.05,1
1,10,104.49,1
1,9,88.33,1
4,10,49.43,0
1,9,89.73,1
1,8,84.17,1
3,10,148.0,2
4,10,51.92,0
1,8,82.38,1
3,10,100.8,1
5,12,183.59,2
3,8,42.29,0
3,8,42.31,0
2,9,43.6,0
5,11,107.86,1
4,12,97.67141203703704,1
1,9,86.28,1
4,12,182.64,2
1,7,33.97,0
4,11,114.92,1
1,8,82.4,1
2,9,42.72,0
2,11,109.04,1
1,9,85.64,1
1,7,47.0080412371134,0
5,11,114.42,1
1,7,34.94,0
1,9,95.94227722772276,1
3,9,93.42,1
4,10,46.95453781512605,0
3,9,87.1,1
1,8,37.62,0
1,7,33.15,0
3,8,39.72,0
5,11,110.08,1
3,9,90.91,1
3,9,42.8,0
5,10,103.68,1
3,9,90.93,1
3,10,95.65,1
3,9,90.01,1
6,13,127.27,1
4,12,122.05,1
3,10,97.93,1
1,9,88.95,1
2,11,106.24,1
1,9,93.06,1
2,10,96.89,1
5,11,112.4,1
3,9,43.9,0
5,10,104.27,1
5,11,53.82,0
1,9,94.97,1
1,10,104.3,1
5,11,55.05,0
6,14,67.66,0
6,13,64.83,0
3,9,90.15,1
2,9,44.82,0
4,10,51.74,0
2,10,98.58,1
4,10,48.21,0
1,9,87.13,1
1,8,81.94,1
5,11,106.43,1
4,10,48.85,0
2,9,44.65,0
1,8,83.83,1
3,9,43.46,0
5,12,177.78066666666666,2
4,10,46.84520833333334,0
3,10,103.56,1
4,11,106.6,1
5,12,121.0,1
3,8,42.07,0
1,8,97.0785026737968,1
3,10,101.11,1
1,9,128.39,2
5,11,108.32,1
2,10,102.32,1
3,8,41.81,0
2,8,42.31,0
2,10,102.7,1
1,9,88.93,1
1,8,127.07,2
1,8,82.14,1
1,8,81.7,1
1,9,98.19682926829267,1
1,7,35.26,0
3,9,93.78,1
3,9,97.3725,1
1,8,83.4,1
5,11,113.82,1
3,8,41.31,0
5,11,107.8,1
1,8,37.74,0
1,8,83.15,1
6,13,132.97,1
1,9,87.35,1
2,10,95.99,1
2,10,98.14,1
4,11,105.11,1
2,10,99.11239130434782,1
2,10,101.99,1
1,9,87.95,1
2,8,41.68,0
1,9,88.73,1
3,8,41.47,0
5,11,49.38941176470588,0
1,9,87.04,1
4,11,107.75,1
5,11,53.23,0
5,11,109.16,1
4,12,183.04,2
4,12,181.46,2
1,9,131.5,2
5,11,110.94,1
1,9,85.81,1
2,9,94.21,1
5,11,110.21,1
1,8,82.85,1
5,11,52.62,0
1,9,88.46,1
3,10,151.29,2
2,9,44.52,0
3,10,149.19,2
2,10,97.33,1
2,8,42.05,0
2,8,41.56,0
3,10,148.06,2
1,7,35.44,0
3,10,148.09,2
2,10,100.48,1
2,8,42.39,0
1,10,96.04,1
1,8,84.41,1
3,10,148.05,2
5,11,52.53,0
4,11,48.13,0
2,10,156.67,2
4,11,109.72,1
4,12,180.15,2
5,11,53.86,0
5,12,184.33,2
4,12,178.38,2
2,10,95.06,1
1,7,35.55,0
5,11,112.79,1
1,9,88.16,1
4,10,51.93,0
1,8,83.91,1
4,11,112.73,1
4,10,97.67141203703704,1
1,9,92.03,1
2,10,104.09,1
3,9,89.93,1
5,11,54.39,0
2,9,45.68,0
1,7,35.75,0
1,9,128.83,2
5,10,52.02,0
3,9,91.87,1
6,13,67.05,0
1,8,83.98,1
4,12,178.94,2
1,7,34.92,0
2,8,41.49,0
3,10,153.04,2
4,12,115.83,1
1,8,83.96,1
4,10,50.24,0
1,8,38.02,0
5,11,53.49,0
4,10,51.88,0
1,9,91.21,1
2,10,100.96,1
5,11,53.19,0
1,8,80.59,1
1,7,35.65,0
1,10,95.78,1
2,9,43.31,0
2,10,98.7,1
5,11,54.67,0
6,13,67.35,0
1,8,83.63,1
1,9,85.85,1
3,9,93.97,1
2,9,45.28,0
3,10,97.5,1
6,13,66.06,0
3,10,98.97,1
1,9,87.9,1
3,8,40.64,0
1,9,90.08,1
1,8,83.84,1
1,8,84.2,1
4,10,51.42,0
2,9,43.77,0
5,10,51.58,0
1,7,35.72,0
4,12,178.21,2
4,12,178.46,2
1,7,47.89631239935588,0
3,9,89.45,1
4,10,103.94,1
6,13,47.89631239935588,0
4,10,50.42,0
2,10,96.35,1
1,7,46.804391891891896,0
5,12,185.41,2
1,8,83.79,1
1,9,130.73,2
2,10,100.62,1
5,11,53.01,0
5,11,54.08,0
4,11,54.43,0
2,11,114.98,1
2,10,103.83,1
2,9,43.75,0
5,10,51.36,0
2,10,101.43,1
5,11,109.13,1
3,9,90.7,1
2,10,102.4,1
5,11,53.93,0
3,8,41.34,0
5,11,53.24,0
4,10,52.08,0
1,10,100.4,1
3,9,92.82,1
4,12,183.23,2
4,11,105.33,1
3,9,86.77,1
1,10,98.07,1
5,11,53.18,0
4,11,108.61,1
1,8,84.62,1
1,9,89.98,1
6,13,133.08,1
5,11,52.89,0
4,10,42.68285714285714,0
1,9,86.15,1
2,10,96.52224489795918,1
1,9,132.45,2
1,7,35.65,0
4,12,178.26,2
4,10,47.89631239935588,0
6,13,66.92,0
3,10,147.3,2
1,9,91.26,1
2,10,102.87,1
4,10,102.16,1
2,10,184.6891666666667,2
3,9,92.47,1
4,11,112.21,1
3,10,148.16,2
6,13,66.32,0
5,11,54.4,0
1,7,34.1,0
3,8,41.49,0
2,9,44.61,0
3,10,96.09,1
1,9,87.81,1
1,9,90.83,1
1,9,88.92,1
5,10,51.97,0
2,10,100.14,1
4,11,109.83,1
4,11,108.34,1
1,9,85.9,1
4,10,49.69,0
2,9,43.75,0
1,8,84.92,1
4,11,107.64,1
2,9,44.89,0
4,11,54.63,0
2,8,41.94,0
4,10,46.81454545454545,0
5,10,52.06,0
1,8,81.28,1
1,10,96.13,1
5,10,51.79,0
4,11,112.07,1
2,8,40.84,0
2,10,98.8,1
5,11,53.26,0
5,11,53.27,0
5,11,53.21,0
1,8,81.68,1
1,7,36.22,0
3,9,94.75,1
2,10,97.0785026737968,1
1,9,86.05,1
4,11,111.77,1
4,10,50.01,0
2,11,98.19682926829267,1
2,10,95.82,1
2,10,151.88,2
6,14,139.7,1
4,10,51.12,0
6,14,68.92,0
2,9,43.26,0
5,11,112.2,1
4,10,49.17,0
2,10,96.62,1
4,10,51.82,0
1,9,90.94,1
5,11,108.05,1
1,9,85.79,1
4,10,50.18,0
4,12,179.58,2
2,11,113.42,1
2,10,98.51,1
1,9,88.32,1
3,10,98.99,1
1,9,89.55,1
6,13,66.28,0
1,8,80.06,1
3,9,92.1,1
1,8,84.24,1
1,8,83.68,1
4,12,115.75,1
2,9,46.19,0
2,10,99.36,1
6,14,69.36,0
5,12,183.79,2
3,8,41.37,0
5,13,125.37,1
4,12,179.44864864864866,2
2,9,44.54,0
1,10,95.3,1
1,10,96.96,1
4,11,108.19,1
5,11,110.62,1
4,11,105.79,1
2,8,42.49,0
1,8,82.02,1
4,10,51.97,0
2,10,99.55,1
1,8,84.85,1
1,9,90.26,1
1,9,89.93,1
2,10,155.72,2
3,10,99.04,1
4,10,51.4,0
4,10,51.36,0
1,9,93.0,1
3,10,150.48,2
2,10,100.32,1
1,9,89.21,1
3,8,40.94,0
4,11,109.84,1
1,9,91.96,1
4,10,104.33,1
1,9,86.05,1
4,12,175.9,2
4,12,179.82,2
3,9,89.96,1
4,10,50.82,0
4,10,52.18,0
1,9,87.44,1
5,11,98.19682926829267,1
4,11,114.17,1
1,9,87.2,1
3,9,43.09,0
2,11,106.42,1
1,8,83.32,1
2,10,103.82,1
1,10,96.82,1
3,9,94.99,1
1,8,82.93,1
1,8,83.83,1
4,10,51.38,0
2,11,108.29,1
4,11,111.38,1
3,9,94.09,1
3,10,100.79,1
4,10,104.22,1
1,8,81.31,1
5,11,53.5,0
1,9,86.57,1
4,11,52.82,0
1,8,82.26,1
2,10,96.5740776699029,1
3,8,46.93533333333334,0
4,11,54.11,0
1,7,36.3,0
5,10,52.25,0
3,8,40.19,0
3,9,93.36,1
4,11,52.65,0
1,7,35.17,0
1,9,94.5759836065574,1
5,10,103.03,1
3,9,94.24,1
5,11,108.42,1
2,10,96.57,1
2,10,98.66,1
2,11,106.34,1
2,9,44.44,0
3,8,42.41,0
4,12,184.92444444444445,2
6,13,129.64,1
5,11,54.69,0
4,11,112.86,1
6,14,67.92,0
2,9,42.56,0
2,9,44.82,0
2,10,95.88,1
5,11,108.81,1
5,11,106.44,1
3,10,149.69,2
5,10,104.21,1
1,9,88.1,1
1,7,33.51,0
2,10,102.67,1
1,8,96.03964285714288,1
1,7,33.84,0
1,8,83.63,1
2,10,101.76,1
5,11,112.51,1
3,8,40.61,0
1,8,84.74,1
3,9,46.05,0
4,11,109.78,1
1,9,92.19,1
2,10,98.02,1
1,9,86.65,1
1,9,91.0,1
6,13,64.32,0
2,10,96.93,1
5,11,53.59,0
1,9,93.71,1
3,9,42.54,0
3,8,41.27,0
1,9,90.14,1
1,9,89.19,1
1,10,97.78,1
4,10,51.15,0
4,13,183.788870967742,2
3,9,93.14,1
1,7,34.83,0
3,8,41.41,0
6,13,132.23,1
1,7,35.6,0
2,9,43.27,0
4,10,51.51,0
1,8,80.26,1
1,8,83.91,1
3,10,148.36,2
5,12,184.86,2
3,8,41.57,0
5,12,115.73,1
4,12,179.72,2
1,7,35.44,0
2,10,100.94,1
4,11,110.23,1
1,7,34.17,0
1,9,90.27,1
5,12,183.48,2
4,10,50.11,0
2,12,120.74,1
1,9,87.47,1
2,10,96.6,1
1,8,122.11,2
5,10,52.17,0
4,10,51.07,0
1,9,85.6,1
2,10,99.11,1
